,geoid,date,value
614,5600,2020-06-18,1
614,1803,2020-06-18,1
614,2610,2020-06-18,1
614,2002,2020-06-18,1
614,3910,2020-06-18,1
614,1802,2020-06-18,1
614,0642,2020-06-18,1
614,4502,2020-06-18,1
614,4831,2020-06-18,1
614,4805,2020-06-18,1
614,4806,2020-06-18,1
614,2204,2020-06-18,1
614,1804,2020-06-18,1
614,2607,2020-06-18,1
614,5101,2020-06-18,1
614,3713,2020-06-18,1
614,2903,2020-06-18,1
614,5401,2020-06-18,1
614,4812,2020-06-18,1
614,4004,2020-06-18,1
614,1206,2020-06-18,1
614,4601,2020-06-18,1
614,3902,2020-06-18,1
614,4824,2020-06-18,1
614,1221,2020-06-18,1
614,0623,2020-06-18,1
614,0503,2020-06-18,1
614,1311,2020-06-18,1
614,0101,2020-06-18,1
614,3915,2020-06-18,1
614,2201,2020-06-18,1
614,3000,2020-06-18,1
614,1203,2020-06-18,1
614,1307,2020-06-18,1
614,0102,2020-06-18,1
614,3404,2020-06-18,1
614,4825,2020-06-18,1
614,4001,2020-06-18,1
614,0804,2020-06-18,1
614,5305,2020-06-18,1
614,3713,2020-06-18,1
614,2604,2020-06-18,1
614,2706,2020-06-18,1
614,4706,2020-06-18,1
614,1212,2020-06-18,1
614,2004,2020-06-18,1
614,3916,2020-06-18,1
614,3101,2020-06-18,1
614,0622,2020-06-18,1
614,4003,2020-06-18,1
614,4902,2020-06-18,1
614,4237,2020-06-18,1
614,0106,2020-06-18,1
614,4702,2020-06-18,1
614,3906,2020-06-18,1
614,2907,2020-06-18,1
614,4204,2020-06-18,1
614,5105,2020-06-18,1
614,4208,2020-06-18,1
614,5303,2020-06-18,1
614,5403,2020-06-18,1
614,2601,2020-06-18,1
614,3624,2020-06-18,1
614,4707,2020-06-18,1
614,3707,2020-06-18,1
614,0406,2020-06-18,1
614,3904,2020-06-18,1
614,1216,2020-06-18,1
614,4802,2020-06-18,1
614,5106,2020-06-18,1
614,4213,2020-06-18,1
614,4811,2020-06-18,1
614,3602,2020-06-18,1
614,4814,2020-06-18,1
614,0608,2020-06-18,1
614,4507,2020-06-18,1
614,0504,2020-06-18,1
614,0104,2020-06-18,1
614,2606,2020-06-18,1
614,4203,2020-06-18,1
614,0803,2020-06-18,1
614,4708,2020-06-18,1
614,4102,2020-06-18,1
614,1718,2020-06-18,1
614,2205,2020-06-18,1
614,7200,2020-06-18,1
614,1602,2020-06-18,1
614,1312,2020-06-18,1
614,2206,2020-06-18,1
614,1715,2020-06-18,1
614,6000,2020-06-18,1
614,1805,2020-06-18,1
614,1712,2020-06-18,1
614,1314,2020-06-18,1
614,4813,2020-06-18,1
614,3202,2020-06-18,1
614,4810,2020-06-18,1
614,1716,2020-06-18,1
614,4503,2020-06-18,1
614,2801,2020-06-18,1
614,5304,2020-06-18,1
614,4701,2020-06-18,1
614,4209,2020-06-18,1
614,2803,2020-06-18,1
614,3102,2020-06-18,1
614,3623,2020-06-18,1
614,2804,2020-06-18,1
614,2904,2020-06-18,1
614,1210,2020-06-18,1
614,2906,2020-06-18,1
614,3402,2020-06-18,1
614,1308,2020-06-18,1
614,4836,2020-06-18,1
614,1208,2020-06-18,1
614,5501,2020-06-18,1
614,0805,2020-06-18,1
614,0601,2020-06-18,1
614,0200,2020-06-18,1
614,4505,2020-06-18,1
614,2106,2020-06-18,1
614,2707,2020-06-18,1
615,0607,2019-03-08,1
615,4208,2019-03-08,1
615,4818,2019-03-08,1
615,3301,2019-03-08,1
615,0630,2019-03-08,1
615,0648,2019-03-08,1
615,0617,2019-03-08,1
615,1902,2019-03-08,1
615,0807,2019-03-08,1
615,2302,2019-03-08,1
615,1223,2019-03-08,1
615,0620,2019-03-08,1
615,0603,2019-03-08,1
615,0635,2019-03-08,1
615,0632,2019-03-08,1
615,5000,2019-03-08,1
615,4204,2019-03-08,1
615,1209,2019-03-08,1
615,0624,2019-03-08,1
615,0636,2019-03-08,1
615,1801,2019-03-08,1
615,3621,2019-03-08,1
615,3407,2019-03-08,1
615,4401,2019-03-08,1
615,1208,2019-03-08,1
615,4104,2019-03-08,1
615,3302,2019-03-08,1
615,5502,2019-03-08,1
615,1000,2019-03-08,1
615,4904,2019-03-08,1
615,1221,2019-03-08,1
615,1502,2019-03-08,1
615,0401,2019-03-08,1
615,2611,2019-03-08,1
615,2506,2019-03-08,1
615,0610,2019-03-08,1
615,0651,2019-03-08,1
615,2505,2019-03-08,1
615,5306,2019-03-08,1
615,0407,2019-03-08,1
615,4834,2019-03-08,1
615,4218,2019-03-08,1
615,3201,2019-03-08,1
615,2003,2019-03-08,1
615,2707,2019-03-08,1
615,5503,2019-03-08,1
615,5310,2019-03-08,1
615,4207,2019-03-08,1
615,0904,2019-03-08,1
615,3622,2019-03-08,1
615,4103,2019-03-08,1
615,1207,2019-03-08,1
615,1805,2019-03-08,1
615,2605,2019-03-08,1
615,3620,2019-03-08,1
615,4105,2019-03-08,1
615,0626,2019-03-08,1
615,2702,2019-03-08,1
615,5110,2019-03-08,1
615,2905,2019-03-08,1
615,2608,2019-03-08,1
615,4701,2019-03-08,1
615,3409,2019-03-08,1
615,3203,2019-03-08,1
615,2408,2019-03-08,1
615,4005,2019-03-08,1
615,1903,2019-03-08,1
615,1213,2019-03-08,1
615,2406,2019-03-08,1
615,False,2019-03-08,1
615,0409,2019-03-08,1
615,1901,2019-03-08,1
615,1702,2019-03-08,1
615,3619,2019-03-08,1
615,3405,2019-03-08,1
615,0605,2019-03-08,1
615,2705,2019-03-08,1
615,3403,2019-03-08,1
615,0802,2019-03-08,1
615,3618,2019-03-08,1
615,1802,2019-03-08,1
615,3402,2019-03-08,1
615,3913,2019-03-08,1
615,3204,2019-03-08,1
615,1501,2019-03-08,1
615,4830,2019-03-08,1
615,4709,2019-03-08,1
615,1711,2019-03-08,1
615,4826,2019-03-08,1
615,0649,2019-03-08,1
616,3622,2019-10-23,1
616,2702,2019-10-23,1
616,3624,2019-10-23,1
616,3606,2019-10-23,1
616,3402,2019-10-23,1
616,3621,2019-10-23,1
616,4815,2019-10-23,1
616,2701,2019-10-23,1
616,0610,2019-10-23,1
616,0401,2019-10-23,1
616,4828,2019-10-23,1
616,5107,2019-10-23,1
616,2406,2019-10-23,1
616,3302,2019-10-23,1
616,5502,2019-10-23,1
616,5000,2019-10-23,1
616,3915,2019-10-23,1
616,4005,2019-10-23,1
616,4208,2019-10-23,1
616,4207,2019-10-23,1
616,3913,2019-10-23,1
616,1714,2019-10-23,1
616,0620,2019-10-23,1
616,0616,2019-10-23,1
616,0652,2019-10-23,1
616,2608,2019-10-23,1
616,4217,2019-10-23,1
616,1903,2019-10-23,1
616,3502,2019-10-23,1
616,3914,2019-10-23,1
616,1213,2019-10-23,1
616,4209,2019-10-23,1
616,2611,2019-10-23,1
616,4206,2019-10-23,1
618,1204,2019-06-05,1
618,0639,2019-06-05,1
618,1206,2019-06-05,1
618,1205,2019-06-05,1
618,3915,2019-06-05,1
618,3626,2019-06-05,1
618,4213,2019-06-05,1
618,2301,2019-06-05,1
618,3301,2019-06-05,1
618,5305,2019-06-05,1
618,1217,2019-06-05,1
618,2608,2019-06-05,1
618,3302,2019-06-05,1
618,3627,2019-06-05,1
618,1208,2019-06-05,1
618,0610,2019-06-05,1
618,3203,2019-06-05,1
618,5306,2019-06-05,1
618,3611,2019-06-05,1
618,5102,2019-06-05,1
618,1712,2019-06-05,1
618,5302,2019-06-05,1
618,4501,2019-06-05,1
618,3704,2019-06-05,1
618,3619,2019-06-05,1
618,4822,2019-06-05,1
618,5303,2019-06-05,1
618,3708,2019-06-05,1
618,3405,2019-06-05,1
618,5501,2019-06-05,1
618,5107,2019-06-05,1
618,1306,2019-06-05,1
618,4902,2019-06-05,1
618,0632,2019-06-05,1
620,2609,2020-08-25,1
620,3915,2020-08-25,1
620,0624,2020-08-25,1
621,False,2020-07-21,1
624,4830,2020-07-23,1
624,3412,2020-07-23,1
624,0646,2020-07-23,1
624,0639,2020-07-23,1
624,2802,2020-07-23,1
624,0651,2020-07-23,1
624,1704,2020-07-23,1
624,3607,2020-07-23,1
624,0629,2020-07-23,1
624,4816,2020-07-23,1
624,0632,2020-07-23,1
624,0647,2020-07-23,1
624,5309,2020-07-23,1
624,0637,2020-07-23,1
624,3610,2020-07-23,1
624,1209,2020-07-23,1
624,3911,2020-07-23,1
624,3626,2020-07-23,1
624,0644,2020-07-23,1
624,2505,2020-07-23,1
624,4202,2020-07-23,1
624,3613,2020-07-23,1
624,0645,2020-07-23,1
624,2504,2020-07-23,1
624,0627,2020-07-23,1
624,3614,2020-07-23,1
624,6900,2020-07-23,1
624,1220,2020-07-23,1
624,5108,2020-07-23,1
624,1304,2020-07-23,1
624,3615,2020-07-23,1
624,4709,2020-07-23,1
624,0617,2020-07-23,1
624,1205,2020-07-23,1
624,4205,2020-07-23,1
624,0638,2020-07-23,1
624,2506,2020-07-23,1
624,1000,2020-07-23,1
624,0620,2020-07-23,1
624,4101,2020-07-23,1
624,4103,2020-07-23,1
624,2502,2020-07-23,1
625,0626,2020-08-18,1
625,4004,2020-08-18,1
625,3502,2020-08-18,1
625,0624,2020-08-18,1
626,1708,2020-06-18,1
626,3624,2020-06-18,1
626,1224,2020-06-18,1
626,4208,2020-06-18,1
626,4204,2020-06-18,1
626,3626,2020-06-18,1
626,3913,2020-06-18,1
626,2702,2020-06-18,1
626,False,2020-06-18,1
626,3603,2020-06-18,1
626,1807,2020-06-18,1
626,2605,2020-06-18,1
626,4216,2020-06-18,1
626,1502,2020-06-18,1
626,0611,2020-06-18,1
626,2612,2020-06-18,1
626,3609,2020-06-18,1
626,1902,2020-06-18,1
626,3701,2020-06-18,1
626,1715,2020-06-18,1
626,1208,2020-06-18,1
626,3915,2020-06-18,1
626,2707,2020-06-18,1
626,2802,2020-06-18,1
626,4202,2020-06-18,1
626,1313,2020-06-18,1
626,1903,2020-06-18,1
626,3903,2020-06-18,1
626,0613,2020-06-18,1
626,2406,2020-06-18,1
626,4835,2020-06-18,1
626,1000,2020-06-18,1
626,0627,2020-06-18,1
630,5308,2019-05-02,1
630,2101,2019-05-02,1
630,2503,2019-05-02,1
630,4601,2019-05-02,1
630,4101,2019-05-02,1
630,3621,2019-05-02,1
630,5103,2019-05-02,1
630,3705,2019-05-02,1
630,4208,2019-05-02,1
630,2102,2019-05-02,1
630,2607,2019-05-02,1
630,1803,2019-05-02,1
630,4803,2019-05-02,1
630,4209,2019-05-02,1
630,4504,2019-05-02,1
630,3625,2019-05-02,1
630,1224,2019-05-02,1
630,0905,2019-05-02,1
630,2705,2019-05-02,1
630,2406,2019-05-02,1
630,0641,2019-05-02,1
630,0611,2019-05-02,1
630,0653,2019-05-02,1
630,4207,2019-05-02,1
630,2609,2019-05-02,1
630,4205,2019-05-02,1
630,4216,2019-05-02,1
630,2002,2019-05-02,1
630,4806,2019-05-02,1
630,5307,2019-05-02,1
630,0610,2019-05-02,1
630,1227,2019-05-02,1
630,3203,2019-05-02,1
630,2611,2019-05-02,1
630,0602,2019-05-02,1
630,4402,2019-05-02,1
630,3915,2019-05-02,1
630,1312,2019-05-02,1
630,0101,2019-05-02,1
630,1219,2019-05-02,1
630,1306,2019-05-02,1
630,4820,2019-05-02,1
630,3712,2019-05-02,1
630,1703,2019-05-02,1
630,False,2019-05-02,1
630,3618,2019-05-02,1
630,0645,2019-05-02,1
630,4205,2019-05-02,1
630,1901,2019-05-02,1
630,0630,2019-05-02,1
